EN_YEAR	EN_QUARTER	EN_MONTH	FR_ANNEÉ	FR_TRIMESTRE	FR_MOIS	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_AGE	FR_ÂGE	TOTAL
2015	Q2	Apr	2015	T2	avr.	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	50
2015	Q2	Apr	2015	T2	avr.	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	50
2015	Q2	Apr	2015	T2	avr.	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	105
2015	Q2	Apr	2015	T2	avr.	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	15
2015	Q2	Apr	2015	T2	avr.	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	5
2015	Q2	Apr	2015	T2	avr.	Ontario	Ontario	0 to 14 years old	0 à 14 ans	1435
2015	Q2	Apr	2015	T2	avr.	Ontario	Ontario	15 to 29 years old	15 à 29 ans	2240
2015	Q2	Apr	2015	T2	avr.	Ontario	Ontario	30 to 44 years old	30 à 44 ans	2740
2015	Q2	Apr	2015	T2	avr.	Ontario	Ontario	45 to 59 years old	45 à 59 ans	720
2015	Q2	Apr	2015	T2	avr.	Ontario	Ontario	60 to 74 years old	60 à 74 ans	380
2015	Q2	Apr	2015	T2	avr.	Ontario	Ontario	75 years old or more	75 ans et plus	95
2015	Q2	Apr	2015	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	15
2015	Q2	Apr	2015	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	10
2015	Q2	Apr	2015	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	30
2015	Q2	Apr	2015	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	20
2015	Q2	Apr	2015	T2	avr.	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2015	Q2	Apr	2015	T2	avr.	Quebec	Québec	0 to 14 years old	0 à 14 ans	830
2015	Q2	Apr	2015	T2	avr.	Quebec	Québec	15 to 29 years old	15 à 29 ans	1135
2015	Q2	Apr	2015	T2	avr.	Quebec	Québec	30 to 44 years old	30 à 44 ans	1680
2015	Q2	Apr	2015	T2	avr.	Quebec	Québec	45 to 59 years old	45 à 59 ans	325
2015	Q2	Apr	2015	T2	avr.	Quebec	Québec	60 to 74 years old	60 à 74 ans	80
2015	Q2	Apr	2015	T2	avr.	Quebec	Québec	75 years old or more	75 ans et plus	25
2015	Q2	Apr	2015	T2	avr.	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	220
2015	Q2	Apr	2015	T2	avr.	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	370
2015	Q2	Apr	2015	T2	avr.	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	390
2015	Q2	Apr	2015	T2	avr.	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	75
2015	Q2	Apr	2015	T2	avr.	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	20
2015	Q2	Apr	2015	T2	avr.	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2015	Q2	Apr	2015	T2	avr.	Yukon	Yukon	0 to 14 years old	0 à 14 ans	--
2015	Q2	Apr	2015	T2	avr.	Yukon	Yukon	15 to 29 years old	15 à 29 ans	10
2015	Q2	Apr	2015	T2	avr.	Yukon	Yukon	30 to 44 years old	30 à 44 ans	15
2015	Q2	Apr	2015	T2	avr.	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2015	Q2	Jun	2015	T2	juin	Alberta	Alberta	0 to 14 years old	0 à 14 ans	895
2015	Q2	Jun	2015	T2	juin	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1220
2015	Q2	Jun	2015	T2	juin	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1705
2015	Q2	Jun	2015	T2	juin	Alberta	Alberta	45 to 59 years old	45 à 59 ans	350
2015	Q2	Jun	2015	T2	juin	Alberta	Alberta	60 to 74 years old	60 à 74 ans	115
2015	Q2	Jun	2015	T2	juin	Alberta	Alberta	75 years old or more	75 ans et plus	15
2015	Q2	Jun	2015	T2	juin	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	560
2015	Q2	Jun	2015	T2	juin	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1020
2015	Q2	Jun	2015	T2	juin	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1280
2015	Q2	Jun	2015	T2	juin	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	430
2015	Q2	Jun	2015	T2	juin	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	160
2015	Q2	Jun	2015	T2	juin	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	25
2015	Q2	Jun	2015	T2	juin	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	395
2015	Q2	Jun	2015	T2	juin	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	495
2015	Q2	Jun	2015	T2	juin	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	480
2015	Q2	Jun	2015	T2	juin	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	130
2015	Q2	Jun	2015	T2	juin	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	25
2015	Q2	Jun	2015	T2	juin	Manitoba	Manitoba	75 years old or more	75 ans et plus	5
2015	Q2	Jun	2015	T2	juin	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	50
2015	Q2	Jun	2015	T2	juin	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	60
2015	Q2	Jun	2015	T2	juin	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	80
2015	Q2	Jun	2015	T2	juin	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	35
2015	Q2	Jun	2015	T2	juin	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	5
2015	Q2	Jun	2015	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	15
2015	Q2	Jun	2015	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	20
2015	Q2	Jun	2015	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	25
2015	Q2	Jun	2015	T2	juin	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	5
2015	Q2	Jun	2015	T2	juin	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	10
2015	Q2	Jun	2015	T2	juin	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	15
2015	Q2	Jun	2015	T2	juin	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	10
2015	Q2	Jun	2015	T2	juin	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2015	Q2	Jun	2015	T2	juin	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	80
2015	Q2	Jun	2015	T2	juin	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	65
2015	Q2	Jun	2015	T2	juin	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	135
2015	Q2	Jun	2015	T2	juin	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	25
2015	Q2	Jun	2015	T2	juin	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	10
2015	Q2	Jun	2015	T2	juin	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2015	Q2	Jun	2015	T2	juin	Nunavut	Nunavut	0 to 14 years old	0 à 14 ans	--
2015	Q2	Jun	2015	T2	juin	Nunavut	Nunavut	15 to 29 years old	15 à 29 ans	5
2015	Q2	Jun	2015	T2	juin	Nunavut	Nunavut	30 to 44 years old	30 à 44 ans	--
2015	Q2	Jun	2015	T2	juin	Ontario	Ontario	0 to 14 years old	0 à 14 ans	2100
2015	Q2	Jun	2015	T2	juin	Ontario	Ontario	15 to 29 years old	15 à 29 ans	3070
2015	Q2	Jun	2015	T2	juin	Ontario	Ontario	30 to 44 years old	30 à 44 ans	3805
2015	Q2	Jun	2015	T2	juin	Ontario	Ontario	45 to 59 years old	45 à 59 ans	985
2015	Q2	Jun	2015	T2	juin	Ontario	Ontario	60 to 74 years old	60 à 74 ans	515
2015	Q2	Jun	2015	T2	juin	Ontario	Ontario	75 years old or more	75 ans et plus	100
2015	Q2	Jun	2015	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	20
2015	Q2	Jun	2015	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	20
2015	Q2	Jun	2015	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	30
2015	Q2	Jun	2015	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	15
2015	Q2	Jun	2015	T2	juin	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2015	Q2	Jun	2015	T2	juin	Province/territory not stated	Province / territoire non déclaré(e)	0 to 14 years old	0 à 14 ans	--
2015	Q2	Jun	2015	T2	juin	Province/territory not stated	Province / territoire non déclaré(e)	30 to 44 years old	30 à 44 ans	--
2015	Q2	Jun	2015	T2	juin	Province/territory not stated	Province / territoire non déclaré(e)	45 to 59 years old	45 à 59 ans	--
2015	Q2	Jun	2015	T2	juin	Quebec	Québec	0 to 14 years old	0 à 14 ans	1185
2015	Q2	Jun	2015	T2	juin	Quebec	Québec	15 to 29 years old	15 à 29 ans	1310
2015	Q2	Jun	2015	T2	juin	Quebec	Québec	30 to 44 years old	30 à 44 ans	1885
2015	Q2	Jun	2015	T2	juin	Quebec	Québec	45 to 59 years old	45 à 59 ans	520
2015	Q2	Jun	2015	T2	juin	Quebec	Québec	60 to 74 years old	60 à 74 ans	135
2015	Q2	Jun	2015	T2	juin	Quebec	Québec	75 years old or more	75 ans et plus	20
2015	Q2	Jun	2015	T2	juin	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	305
2015	Q2	Jun	2015	T2	juin	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	425
2015	Q2	Jun	2015	T2	juin	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	455
2015	Q2	Jun	2015	T2	juin	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	95
2015	Q2	Jun	2015	T2	juin	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	15
2015	Q2	Jun	2015	T2	juin	Yukon	Yukon	0 to 14 years old	0 à 14 ans	10
2015	Q2	Jun	2015	T2	juin	Yukon	Yukon	15 to 29 years old	15 à 29 ans	10
2015	Q2	Jun	2015	T2	juin	Yukon	Yukon	30 to 44 years old	30 à 44 ans	5
2015	Q2	Jun	2015	T2	juin	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2015	Q2	Jun	2015	T2	juin	Yukon	Yukon	60 to 74 years old	60 à 74 ans	--
2015	Q2	May	2015	T2	mai	Alberta	Alberta	0 to 14 years old	0 à 14 ans	805
2015	Q2	May	2015	T2	mai	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1125
2015	Q2	May	2015	T2	mai	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1505
2015	Q2	May	2015	T2	mai	Alberta	Alberta	45 to 59 years old	45 à 59 ans	320
2015	Q2	May	2015	T2	mai	Alberta	Alberta	60 to 74 years old	60 à 74 ans	100
2015	Q2	May	2015	T2	mai	Alberta	Alberta	75 years old or more	75 ans et plus	30
2015	Q2	May	2015	T2	mai	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	530
2015	Q2	May	2015	T2	mai	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	835
2015	Q2	May	2015	T2	mai	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1130
2015	Q2	May	2015	T2	mai	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	280
2015	Q2	May	2015	T2	mai	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	160
2015	Q2	May	2015	T2	mai	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	30
2015	Q2	May	2015	T2	mai	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	330
2015	Q2	May	2015	T2	mai	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	350
2015	Q2	May	2015	T2	mai	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	465
2015	Q2	May	2015	T2	mai	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	90
2015	Q2	May	2015	T2	mai	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	20
2015	Q2	May	2015	T2	mai	Manitoba	Manitoba	75 years old or more	75 ans et plus	5
2015	Q2	May	2015	T2	mai	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	35
2015	Q2	May	2015	T2	mai	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	30
2015	Q2	May	2015	T2	mai	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	60
2015	Q2	May	2015	T2	mai	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	20
2015	Q2	May	2015	T2	mai	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2015	Q2	May	2015	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	25
2015	Q2	May	2015	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	30
2015	Q2	May	2015	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	50
2015	Q2	May	2015	T2	mai	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	--
2015	Q2	May	2015	T2	mai	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	10
2015	Q2	May	2015	T2	mai	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	5
2015	Q2	May	2015	T2	mai	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	5
2015	Q2	May	2015	T2	mai	Northwest Territories	Territoires du Nord-Ouest	45 to 59 years old	45 à 59 ans	--
2015	Q2	May	2015	T2	mai	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	70
2015	Q2	May	2015	T2	mai	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	50
2015	Q2	May	2015	T2	mai	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	135
2015	Q2	May	2015	T2	mai	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	20
2015	Q2	May	2015	T2	mai	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	--
2015	Q2	May	2015	T2	mai	Nova Scotia	Nouvelle-Écosse	75 years old or more	75 ans et plus	--
2015	Q2	May	2015	T2	mai	Nunavut	Nunavut	30 to 44 years old	30 à 44 ans	--
2015	Q2	May	2015	T2	mai	Ontario	Ontario	0 to 14 years old	0 à 14 ans	1790
2015	Q2	May	2015	T2	mai	Ontario	Ontario	15 to 29 years old	15 à 29 ans	2755
2015	Q2	May	2015	T2	mai	Ontario	Ontario	30 to 44 years old	30 à 44 ans	3470
2015	Q2	May	2015	T2	mai	Ontario	Ontario	45 to 59 years old	45 à 59 ans	910
2015	Q2	May	2015	T2	mai	Ontario	Ontario	60 to 74 years old	60 à 74 ans	485
2015	Q2	May	2015	T2	mai	Ontario	Ontario	75 years old or more	75 ans et plus	100
2015	Q2	May	2015	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	35
2015	Q2	May	2015	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	20
2015	Q2	May	2015	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	45
2015	Q2	May	2015	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	15
2015	Q2	May	2015	T2	mai	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2015	Q2	May	2015	T2	mai	Province/territory not stated	Province / territoire non déclaré(e)	0 to 14 years old	0 à 14 ans	--
2015	Q2	May	2015	T2	mai	Province/territory not stated	Province / territoire non déclaré(e)	15 to 29 years old	15 à 29 ans	--
2015	Q2	May	2015	T2	mai	Province/territory not stated	Province / territoire non déclaré(e)	30 to 44 years old	30 à 44 ans	--
2015	Q2	May	2015	T2	mai	Quebec	Québec	0 to 14 years old	0 à 14 ans	975
2015	Q2	May	2015	T2	mai	Quebec	Québec	15 to 29 years old	15 à 29 ans	1160
2015	Q2	May	2015	T2	mai	Quebec	Québec	30 to 44 years old	30 à 44 ans	1710
2015	Q2	May	2015	T2	mai	Quebec	Québec	45 to 59 years old	45 à 59 ans	315
2015	Q2	May	2015	T2	mai	Quebec	Québec	60 to 74 years old	60 à 74 ans	135
2015	Q2	May	2015	T2	mai	Quebec	Québec	75 years old or more	75 ans et plus	20
2015	Q2	May	2015	T2	mai	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	310
2015	Q2	May	2015	T2	mai	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	385
2015	Q2	May	2015	T2	mai	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	465
2015	Q2	May	2015	T2	mai	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	85
2015	Q2	May	2015	T2	mai	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	20
2015	Q2	May	2015	T2	mai	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	--
2015	Q2	May	2015	T2	mai	Yukon	Yukon	0 to 14 years old	0 à 14 ans	--
2015	Q2	May	2015	T2	mai	Yukon	Yukon	15 to 29 years old	15 à 29 ans	--
2015	Q2	May	2015	T2	mai	Yukon	Yukon	30 to 44 years old	30 à 44 ans	--
2015	Q2	May	2015	T2	mai	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2015	Q2	May	2015	T2	mai	Yukon	Yukon	60 to 74 years old	60 à 74 ans	--
2015	Q3	Aug	2015	T3	août	Alberta	Alberta	0 to 14 years old	0 à 14 ans	965
2015	Q3	Aug	2015	T3	août	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1170
2015	Q3	Aug	2015	T3	août	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1905
2015	Q3	Aug	2015	T3	août	Alberta	Alberta	45 to 59 years old	45 à 59 ans	325
2015	Q3	Aug	2015	T3	août	Alberta	Alberta	60 to 74 years old	60 à 74 ans	90
2015	Q3	Aug	2015	T3	août	Alberta	Alberta	75 years old or more	75 ans et plus	10
2015	Q3	Aug	2015	T3	août	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	575
2015	Q3	Aug	2015	T3	août	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1020
2015	Q3	Aug	2015	T3	août	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1275
2015	Q3	Aug	2015	T3	août	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	365
2015	Q3	Aug	2015	T3	août	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	135
2015	Q3	Aug	2015	T3	août	British Columbia	Colombie-Britannique	75 years old or more	75 ans et plus	30
2015	Q3	Aug	2015	T3	août	Manitoba	Manitoba	0 to 14 years old	0 à 14 ans	300
2015	Q3	Aug	2015	T3	août	Manitoba	Manitoba	15 to 29 years old	15 à 29 ans	350
2015	Q3	Aug	2015	T3	août	Manitoba	Manitoba	30 to 44 years old	30 à 44 ans	400
2015	Q3	Aug	2015	T3	août	Manitoba	Manitoba	45 to 59 years old	45 à 59 ans	70
2015	Q3	Aug	2015	T3	août	Manitoba	Manitoba	60 to 74 years old	60 à 74 ans	30
2015	Q3	Aug	2015	T3	août	Manitoba	Manitoba	75 years old or more	75 ans et plus	--
2015	Q3	Aug	2015	T3	août	New Brunswick	Nouveau-Brunswick	0 to 14 years old	0 à 14 ans	65
2015	Q3	Aug	2015	T3	août	New Brunswick	Nouveau-Brunswick	15 to 29 years old	15 à 29 ans	50
2015	Q3	Aug	2015	T3	août	New Brunswick	Nouveau-Brunswick	30 to 44 years old	30 à 44 ans	85
2015	Q3	Aug	2015	T3	août	New Brunswick	Nouveau-Brunswick	45 to 59 years old	45 à 59 ans	40
2015	Q3	Aug	2015	T3	août	New Brunswick	Nouveau-Brunswick	60 to 74 years old	60 à 74 ans	--
2015	Q3	Aug	2015	T3	août	New Brunswick	Nouveau-Brunswick	75 years old or more	75 ans et plus	--
2015	Q3	Aug	2015	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	0 to 14 years old	0 à 14 ans	20
2015	Q3	Aug	2015	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	15 to 29 years old	15 à 29 ans	25
2015	Q3	Aug	2015	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	30 to 44 years old	30 à 44 ans	65
2015	Q3	Aug	2015	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	45 to 59 years old	45 à 59 ans	10
2015	Q3	Aug	2015	T3	août	Newfoundland and Labrador	Terre-Neuve-et-Labrador	60 to 74 years old	60 à 74 ans	--
2015	Q3	Aug	2015	T3	août	Northwest Territories	Territoires du Nord-Ouest	0 to 14 years old	0 à 14 ans	10
2015	Q3	Aug	2015	T3	août	Northwest Territories	Territoires du Nord-Ouest	15 to 29 years old	15 à 29 ans	10
2015	Q3	Aug	2015	T3	août	Northwest Territories	Territoires du Nord-Ouest	30 to 44 years old	30 à 44 ans	10
2015	Q3	Aug	2015	T3	août	Nova Scotia	Nouvelle-Écosse	0 to 14 years old	0 à 14 ans	100
2015	Q3	Aug	2015	T3	août	Nova Scotia	Nouvelle-Écosse	15 to 29 years old	15 à 29 ans	80
2015	Q3	Aug	2015	T3	août	Nova Scotia	Nouvelle-Écosse	30 to 44 years old	30 à 44 ans	140
2015	Q3	Aug	2015	T3	août	Nova Scotia	Nouvelle-Écosse	45 to 59 years old	45 à 59 ans	35
2015	Q3	Aug	2015	T3	août	Nova Scotia	Nouvelle-Écosse	60 to 74 years old	60 à 74 ans	10
2015	Q3	Aug	2015	T3	août	Nunavut	Nunavut	15 to 29 years old	15 à 29 ans	--
2015	Q3	Aug	2015	T3	août	Nunavut	Nunavut	30 to 44 years old	30 à 44 ans	--
2015	Q3	Aug	2015	T3	août	Ontario	Ontario	0 to 14 years old	0 à 14 ans	1835
2015	Q3	Aug	2015	T3	août	Ontario	Ontario	15 to 29 years old	15 à 29 ans	2550
2015	Q3	Aug	2015	T3	août	Ontario	Ontario	30 to 44 years old	30 à 44 ans	3450
2015	Q3	Aug	2015	T3	août	Ontario	Ontario	45 to 59 years old	45 à 59 ans	825
2015	Q3	Aug	2015	T3	août	Ontario	Ontario	60 to 74 years old	60 à 74 ans	375
2015	Q3	Aug	2015	T3	août	Ontario	Ontario	75 years old or more	75 ans et plus	85
2015	Q3	Aug	2015	T3	août	Ontario	Ontario	Age not stated	Âge non déclaré	--
2015	Q3	Aug	2015	T3	août	Prince Edward Island	Île-du-Prince-Édouard	0 to 14 years old	0 à 14 ans	35
2015	Q3	Aug	2015	T3	août	Prince Edward Island	Île-du-Prince-Édouard	15 to 29 years old	15 à 29 ans	20
2015	Q3	Aug	2015	T3	août	Prince Edward Island	Île-du-Prince-Édouard	30 to 44 years old	30 à 44 ans	50
2015	Q3	Aug	2015	T3	août	Prince Edward Island	Île-du-Prince-Édouard	45 to 59 years old	45 à 59 ans	25
2015	Q3	Aug	2015	T3	août	Prince Edward Island	Île-du-Prince-Édouard	60 to 74 years old	60 à 74 ans	--
2015	Q3	Aug	2015	T3	août	Province/territory not stated	Province / territoire non déclaré(e)	0 to 14 years old	0 à 14 ans	10
2015	Q3	Aug	2015	T3	août	Province/territory not stated	Province / territoire non déclaré(e)	15 to 29 years old	15 à 29 ans	--
2015	Q3	Aug	2015	T3	août	Province/territory not stated	Province / territoire non déclaré(e)	30 to 44 years old	30 à 44 ans	--
2015	Q3	Aug	2015	T3	août	Quebec	Québec	0 to 14 years old	0 à 14 ans	860
2015	Q3	Aug	2015	T3	août	Quebec	Québec	15 to 29 years old	15 à 29 ans	1160
2015	Q3	Aug	2015	T3	août	Quebec	Québec	30 to 44 years old	30 à 44 ans	1495
2015	Q3	Aug	2015	T3	août	Quebec	Québec	45 to 59 years old	45 à 59 ans	460
2015	Q3	Aug	2015	T3	août	Quebec	Québec	60 to 74 years old	60 à 74 ans	85
2015	Q3	Aug	2015	T3	août	Quebec	Québec	75 years old or more	75 ans et plus	20
2015	Q3	Aug	2015	T3	août	Saskatchewan	Saskatchewan	0 to 14 years old	0 à 14 ans	280
2015	Q3	Aug	2015	T3	août	Saskatchewan	Saskatchewan	15 to 29 years old	15 à 29 ans	345
2015	Q3	Aug	2015	T3	août	Saskatchewan	Saskatchewan	30 to 44 years old	30 à 44 ans	450
2015	Q3	Aug	2015	T3	août	Saskatchewan	Saskatchewan	45 to 59 years old	45 à 59 ans	85
2015	Q3	Aug	2015	T3	août	Saskatchewan	Saskatchewan	60 to 74 years old	60 à 74 ans	15
2015	Q3	Aug	2015	T3	août	Saskatchewan	Saskatchewan	75 years old or more	75 ans et plus	5
2015	Q3	Aug	2015	T3	août	Yukon	Yukon	0 to 14 years old	0 à 14 ans	5
2015	Q3	Aug	2015	T3	août	Yukon	Yukon	15 to 29 years old	15 à 29 ans	15
2015	Q3	Aug	2015	T3	août	Yukon	Yukon	30 to 44 years old	30 à 44 ans	15
2015	Q3	Aug	2015	T3	août	Yukon	Yukon	45 to 59 years old	45 à 59 ans	--
2015	Q3	Aug	2015	T3	août	Yukon	Yukon	60 to 74 years old	60 à 74 ans	--
2015	Q3	Jul	2015	T3	juil.	Alberta	Alberta	0 to 14 years old	0 à 14 ans	1045
2015	Q3	Jul	2015	T3	juil.	Alberta	Alberta	15 to 29 years old	15 à 29 ans	1275
2015	Q3	Jul	2015	T3	juil.	Alberta	Alberta	30 to 44 years old	30 à 44 ans	1725
2015	Q3	Jul	2015	T3	juil.	Alberta	Alberta	45 to 59 years old	45 à 59 ans	355
2015	Q3	Jul	2015	T3	juil.	Alberta	Alberta	60 to 74 years old	60 à 74 ans	110
2015	Q3	Jul	2015	T3	juil.	Alberta	Alberta	75 years old or more	75 ans et plus	15
2015	Q3	Jul	2015	T3	juil.	British Columbia	Colombie-Britannique	0 to 14 years old	0 à 14 ans	640
2015	Q3	Jul	2015	T3	juil.	British Columbia	Colombie-Britannique	15 to 29 years old	15 à 29 ans	1115
2015	Q3	Jul	2015	T3	juil.	British Columbia	Colombie-Britannique	30 to 44 years old	30 à 44 ans	1450
2015	Q3	Jul	2015	T3	juil.	British Columbia	Colombie-Britannique	45 to 59 years old	45 à 59 ans	415
2015	Q3	Jul	2015	T3	juil.	British Columbia	Colombie-Britannique	60 to 74 years old	60 à 74 ans	170
